Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-October-2009,620.00,648.65,615.05,631.95,633.827348857073954687,543211,12450,344301988.00,153955,28.34,33.60,11.95
30-September-2009,615.00,621.90,612.50,619.35,617.307825945329677787,405229,9260,250151033.00,115523,28.51,9.40,4.35
29-September-2009,590.00,613.80,590.00,610.40,607.836317991344606165,582758,11215,354221477.00,221456,38.00,23.80,20.40
25-September-2009,597.00,597.00,585.00,587.05,589.211354875896105767,416385,6888,245338770.00,183682,44.11,12.00,-9.95
24-September-2009,588.00,605.40,582.15,599.40,590.456537775578235739,428372,7797,252935048.00,182716,42.65,23.25,11.40
23-September-2009,601.50,611.50,588.30,591.25,597.404295391652772079,458212,6863,273737817.00,189725,41.41,23.20,-10.25
22-September-2009,581.00,604.50,581.00,600.85,596.276248170794798898,405914,9762,242036877.00,126023,31.05,23.50,19.85
18-September-2009,579.80,589.80,578.00,583.80,584.709682444256760868,410857,5943,240232066.00,163855,39.88,11.80,4.00
17-September-2009,576.00,586.90,573.00,579.90,580.496022289984120334,513235,10902,297930876.00,134337,26.17,13.90,3.90
16-September-2009,575.10,580.00,565.80,570.25,570.794862316491792890,549158,7475,313456565.00,221244,40.29,14.20,-4.85
15-September-2009,562.00,575.00,562.00,570.90,569.891844322659107176,459643,8796,261946797.00,111200,24.19,13.00,8.90
14-September-2009,555.55,564.60,550.25,560.15,557.255622757936750860,163354,3834,91029935.00,46520,28.48,14.35,4.60
11-September-2009,559.00,568.80,555.10,559.65,560.945287771431562281,764235,9587,428694022.00,256550,33.57,13.70,0.65
10-September-2009,569.00,569.00,551.85,556.40,559.630203778322665107,745516,8813,417213271.00,317245,42.55,17.15,-12.60
9-September-2009,553.00,564.70,543.25,560.50,552.243131638036336396,1062626,9763,586827910.00,574759,54.09,21.45,7.50
8-September-2009,555.00,570.00,549.30,553.80,560.440860913119728056,1109055,12938,621559739.00,454450,40.98,20.70,-1.20
7-September-2009,533.05,552.75,533.05,550.25,545.278332093924041151,934585,8832,509608950.00,567016,60.67,19.70,17.20
4-September-2009,536.20,544.00,527.10,531.75,531.862565590192906824,694273,6791,369257819.00,346702,49.94,16.90,-4.45
3-September-2009,536.20,544.00,530.10,532.95,536.702742863710624184,609035,8173,326870755.00,220137,36.15,13.90,-3.25
2-September-2009,525.00,541.00,522.25,532.85,533.668759703090372559,506282,8654,270186887.00,170759,33.73,18.75,7.85
1-September-2009,534.00,534.70,519.00,526.60,525.890487078904283393,936337,10241,492410721.00,364536,38.93,15.70,-7.40
31-August-2009,521.10,545.00,521.10,527.00,526.440424352938402408,508916,7822,267913955.00,233686,45.92,23.90,5.90
28-August-2009,545.30,554.90,530.00,540.50,537.823171844083431174,427562,7096,229952751.00,151036,35.32,24.90,-4.80
27-August-2009,550.00,559.90,538.60,544.60,549.072650243371423627,993954,11212,545752957.00,460953,46.38,21.30,-5.40
26-August-2009,529.00,555.00,529.00,548.30,547.978335804612065462,1304318,15766,714738007.00,666331,51.09,26.00,19.30
25-August-2009,520.00,530.70,514.10,528.50,524.544537863353324342,522735,9362,274197789.00,198000,37.88,16.60,8.50
24-August-2009,515.00,525.40,514.60,520.60,519.408554303654674694,367885,6628,191082616.00,159110,43.25,10.80,5.60
21-August-2009,435.55,512.00,435.55,508.70,506.220923743823241595,494596,9637,250374844.00,154727,31.28,76.45,73.15
20-August-2009,505.00,508.80,498.50,500.75,502.237388291953543361,460128,6593,231093485.00,200606,43.60,10.30,-4.25
19-August-2009,510.00,518.65,495.00,499.00,501.758023619282805548,589603,11448,295838036.00,129702,22.00,23.65,-11.00
18-August-2009,508.10,515.50,500.00,509.75,508.094832920511354872,551085,11802,280003441.00,135173,24.53,15.50,1.65
17-August-2009,520.00,520.00,505.50,510.70,510.417197910757931365,576477,9194,294243775.00,238237,41.33,14.50,-9.30
14-August-2009,526.70,530.00,517.50,520.60,521.401866275757555286,444093,7603,231550919.00,127532,28.72,12.50,-6.10
13-August-2009,530.00,533.80,520.15,527.00,527.762986362046858608,857900,11167,452767866.00,305541,35.61,13.65,-3.00
12-August-2009,536.10,541.70,510.55,519.45,521.122520000377365610,847984,12308,441903559.00,305929,36.08,31.15,-16.65
11-August-2009,542.00,557.90,534.00,541.70,547.255217723183360468,1133205,17099,620152349.00,359069,31.69,23.90,-0.30
10-August-2009,514.00,551.25,512.15,538.85,537.783698260630100387,1169274,19159,628816496.00,325731,27.86,39.10,24.85
7-August-2009,517.65,522.00,505.00,508.25,512.409010219656247926,361656,6847,185315793.00,109968,30.41,17.00,-9.40
6-August-2009,530.35,534.00,514.55,517.65,526.683421631194845644,261992,5947,137986843.00,44815,17.11,19.45,-12.70
5-August-2009,538.00,538.70,525.75,530.35,531.179418493983877168,317314,6411,168550666.00,46243,14.57,12.95,-7.65
4-August-2009,521.10,540.65,521.10,531.05,532.870629562975944423,381741,7418,203418567.00,112656,29.51,19.55,9.95
3-August-2009,527.00,534.75,515.15,530.80,528.740977346724694284,275501,6347,145668668.00,48654,17.66,19.60,3.80
31-July-2009,540.00,540.00,522.50,526.40,532.642228589163247695,528424,11158,281460937.00,120648,22.83,17.50,-13.60
30-July-2009,501.00,536.90,496.05,530.00,521.174667249451822757,1651838,29167,860896120.00,479558,29.03,40.85,29.00
29-July-2009,479.70,504.45,476.00,499.80,491.857748544202102410,897446,16965,441415769.00,258727,28.83,28.45,20.10
28-July-2009,485.00,485.00,472.00,479.75,478.562933471519851202,432266,5905,206866485.00,244884,56.65,13.00,-5.25
27-July-2009,485.00,489.90,477.15,480.20,482.647414559569761894,368912,6490,178054423.00,116649,31.62,12.75,-4.80
24-July-2009,480.00,485.85,476.20,481.85,481.286230638455352673,2015787,11506,970170527.00,1638325,81.27,9.65,1.85
23-July-2009,540.10,540.10,470.00,475.80,477.861401437873969119,1768027,12882,844871860.00,645806,36.53,70.10,-64.30
22-July-2009,477.40,485.80,450.05,465.85,471.931606278360895411,870036,15432,410597487.00,289257,33.25,35.75,-11.55
21-July-2009,507.00,513.80,475.00,477.40,485.455792100830955230,1128701,22580,547934438.00,282664,25.04,38.80,-29.60
20-July-2009,449.70,514.20,449.70,500.10,495.617749540089997252,3935009,59738,1950260305.00,1077383,27.38,64.50,50.40
17-July-2009,419.50,444.30,419.50,433.60,435.229734247033260905,646164,14174,281229786.00,164773,25.50,24.80,14.10
16-July-2009,428.90,429.50,413.60,420.45,419.497353619735512764,397902,6846,166918836.00,147090,36.97,15.90,-8.45
15-July-2009,414.45,426.00,410.50,422.50,416.118544451659113577,448161,8996,186488103.00,133175,29.72,15.50,8.05
14-July-2009,401.00,411.25,401.00,408.50,406.471516667052567397,388701,9446,157995885.00,120956,31.12,10.25,7.50
13-July-2009,387.90,400.90,387.90,398.40,395.893388692007092182,450637,8270,178404209.00,165355,36.69,13.00,10.50
10-July-2009,392.50,401.10,390.00,394.65,396.937570610427729354,537279,11841,213266221.00,163579,30.45,11.10,2.15
9-July-2009,381.00,390.90,375.00,388.60,385.068874130888909674,352803,6408,135853454.00,164025,46.49,15.90,7.60
8-July-2009,385.00,386.00,368.00,380.05,376.621562073565262722,652210,7629,245636349.00,388131,59.51,18.00,-4.95
7-July-2009,383.00,393.05,381.05,389.00,386.997322245423349655,329007,5715,127324828.00,109780,33.37,12.00,6.00
6-July-2009,394.50,397.95,378.20,381.60,387.031553272561736374,444835,6602,172165181.00,211387,47.52,19.75,-12.90
3-July-2009,385.00,394.00,385.00,391.40,389.504823460826806579,197265,4068,76835669.00,52636,26.68,9.00,6.40
2-July-2009,385.00,396.00,383.00,390.15,387.537371713685043339,313459,4490,121477077.00,146304,46.67,13.00,5.15
1-July-2009,380.00,399.60,380.00,392.35,389.289002364176187831,343883,6927,133869870.00,53171,15.46,19.60,12.35
30-June-2009,380.00,397.90,380.00,389.70,391.452903648015073867,632618,9301,247640153.00,255139,40.33,17.90,9.70
29-June-2009,402.00,402.00,384.00,385.90,390.675039442505314839,656652,8773,256537546.00,328867,50.08,18.00,-16.10
26-June-2009,375.00,402.40,375.00,396.90,389.210744916228197049,511628,9241,199131115.00,160760,31.42,27.40,21.90
25-June-2009,384.00,391.95,373.30,380.35,385.796424848681271515,456652,7345,176174709.00,162427,35.57,18.65,-3.65
24-June-2009,367.00,387.70,360.60,382.05,376.147030376712581614,406331,8476,152840199.00,133381,32.83,27.10,15.05
23-June-2009,360.00,377.00,355.25,366.20,368.033185166687476588,400450,6930,147378889.00,149179,37.25,21.75,6.20
22-June-2009,387.80,388.00,368.00,369.75,377.509063492831454513,372042,9414,140449227.00,110757,29.77,20.00,-18.05
19-June-2009,383.00,392.40,374.50,380.85,385.392120332377044496,349964,7116,134873368.00,134120,38.32,17.90,-2.15
18-June-2009,370.00,393.50,370.00,379.75,383.593393967511621896,321161,7799,123195238.00,86558,26.95,23.50,9.75
17-June-2009,380.00,394.90,375.30,379.00,381.121047613021193587,458299,9571,174667395.00,208836,45.57,19.60,-1.00
16-June-2009,392.70,393.00,370.05,389.80,385.275133807202722795,435141,10302,167649007.00,236332,54.31,22.95,-2.90
15-June-2009,764.00,785.00,764.00,778.60,774.863275475165358133,339566,6548,263117223.00,165956,48.87,21.00,14.60
12-June-2009,765.00,795.00,762.00,764.45,776.999912128581729464,386929,8494,300643799.00,194068,50.16,33.00,-0.55
11-June-2009,770.00,790.00,770.00,775.45,777.927044740925112476,244273,6310,190026573.00,87358,35.76,20.00,5.45
10-June-2009,770.00,805.00,768.00,781.75,787.667778111715349093,529041,13814,416708549.00,167354,31.63,37.00,11.75
9-June-2009,725.00,792.00,725.00,782.05,769.294649737761583755,400971,12099,308464845.00,108655,27.10,67.00,57.05
8-June-2009,730.00,745.45,721.00,738.10,731.931495387557655529,568896,12450,416392900.00,202349,35.57,24.45,8.10
5-June-2009,711.00,725.90,696.00,721.55,712.298054171487944836,846940,14185,603273714.00,393746,46.49,29.90,10.55
4-June-2009,680.00,709.00,680.00,707.90,702.556574710838372393,445685,6177,313118927.00,233156,52.31,29.00,27.90
3-June-2009,685.10,708.65,684.60,695.15,693.680252018113801929,177765,4527,123312070.00,55590,31.27,24.05,10.05
2-June-2009,690.00,714.80,690.00,694.35,697.778117827084927314,240488,5307,167807264.00,120644,50.17,24.80,4.35
1-June-2009,680.00,709.00,680.00,698.10,699.003708447733061788,342731,9139,239570240.00,146252,42.67,29.00,18.10
29-May-2009,668.10,704.80,656.00,699.75,688.328543191783794884,428519,11388,294961859.00,169540,39.56,48.80,31.65
28-May-2009,642.00,668.50,642.00,659.85,657.312471580433312143,442037,10651,290556433.00,89749,20.30,26.50,17.85
27-May-2009,636.00,649.75,632.15,645.05,640.847754550944113117,294774,8306,188905256.00,86127,29.22,17.60,9.05
26-May-2009,620.00,638.50,620.00,624.20,631.015844657254248836,264190,6960,166708076.00,69235,26.21,18.50,4.20
25-May-2009,605.95,645.00,605.95,631.45,632.831435052242947805,248646,6906,157351005.00,84853,34.13,39.05,25.50
22-May-2009,648.70,648.70,631.00,633.95,636.386242011956297670,242550,6528,154355483.00,99882,41.18,17.70,-14.75
21-May-2009,651.00,684.95,645.00,648.70,666.766966063808169071,246050,7141,164058012.00,85148,34.61,39.95,-2.30
20-May-2009,660.10,701.00,660.00,677.50,683.847556660987661069,329283,9914,225179375.00,44429,13.49,41.00,17.40
19-May-2009,794.70,794.70,652.65,672.15,683.759070084971819885,521467,12951,356557791.00,128101,24.57,142.05,-122.55
18-May-2009,720.00,744.00,700.00,731.80,725.671194705677464298,5742,126,4166804.00,5282,91.99,44.00,11.80
15-May-2009,601.15,654.30,601.15,646.00,644.476602983740097019,344467,9866,222000922.00,91027,26.43,53.15,44.85
14-May-2009,628.00,628.00,606.00,620.20,619.555438556966612956,204181,6223,126501449.00,30401,14.89,22.00,-7.80
13-May-2009,630.00,645.00,617.00,622.45,629.005531848538785693,525864,8985,330771365.00,257390,48.95,28.00,-7.55
12-May-2009,600.00,644.80,600.00,637.50,629.356412741772040357,590122,9858,371397065.00,363555,61.61,44.80,37.50
11-May-2009,615.00,639.20,610.00,615.55,623.038167608047640323,299914,5918,186857869.00,148340,49.46,29.20,0.55
8-May-2009,610.00,643.00,610.00,630.25,630.527368255959849435,242288,6632,152769215.00,51830,21.39,33.00,20.25
7-May-2009,600.00,645.05,600.00,632.10,631.825871866860602780,473008,10274,298858692.00,124556,26.33,45.05,32.10
6-May-2009,630.00,652.00,622.95,635.10,633.537012892089475324,677237,14794,429054706.00,87122,12.86,29.05,5.10
5-May-2009,630.00,670.00,630.00,650.45,649.877826027448394281,401845,11289,261150155.00,83710,20.83,40.00,20.45
4-May-2009,600.00,699.40,600.00,667.20,675.690229096918409057,490753,14489,331597007.00,100755,20.53,99.40,67.20
29-April-2009,603.00,627.20,603.00,623.20,616.022252390066904404,400721,10468,246853053.00,91605,22.86,24.20,20.20
28-April-2009,600.00,607.40,588.00,598.60,598.244743761313252761,529799,8029,316949467.00,301854,56.98,19.40,-1.40
27-April-2009,550.00,608.00,550.00,603.45,598.738443620004051129,750408,11170,449298118.00,464327,61.88,58.00,53.45
24-April-2009,550.00,585.00,550.00,582.60,576.806174951475474553,303970,9269,175331773.00,80624,26.52,35.00,32.60
23-April-2009,549.00,572.70,545.00,567.95,559.938647915581780948,313013,10110,175268076.00,91188,29.13,27.70,18.95
22-April-2009,528.00,561.00,528.00,542.95,548.824491924002690648,370171,12609,203158911.00,86338,23.32,33.00,14.95
21-April-2009,576.20,599.70,547.30,551.70,561.328130465506135479,992017,23865,556847048.00,310787,31.33,52.40,-24.50
20-April-2009,552.60,582.00,552.60,560.40,566.648048748783341206,315413,7569,178728161.00,75390,23.90,29.40,7.80
17-April-2009,550.00,599.00,550.00,573.05,583.399523727738730645,302768,7628,176634707.00,60562,20.00,49.00,23.05
16-April-2009,550.00,589.00,550.00,571.15,576.436698875476742814,406928,7645,234568233.00,132455,32.55,39.00,21.15
15-April-2009,550.00,582.50,550.00,577.55,570.588593483054037619,483478,10148,275867032.00,155063,32.07,32.50,27.55
13-April-2009,600.00,609.10,576.10,591.70,590.665935585064667490,300924,7459,177745556.00,109614,36.43,33.00,-8.30
9-April-2009,600.00,615.00,593.00,603.20,606.373079565623986106,209588,6021,127088521.00,42725,20.39,22.00,3.20
8-April-2009,550.00,612.00,550.00,604.80,586.352941693396019157,227590,6892,133448066.00,36664,16.11,62.00,54.80
6-April-2009,585.00,593.70,575.10,579.60,581.708974134221556409,188241,4893,109501479.00,48231,25.62,18.60,-5.40
2-April-2009,540.25,586.80,540.25,578.55,576.353657400310782094,332709,9078,191758049.00,109225,32.83,46.55,38.30
1-April-2009,505.25,553.20,505.25,544.30,539.047196686116921721,290656,8349,156677302.00,36475,12.55,47.95,39.05
31-March-2009,510.00,544.00,510.00,540.00,537.320970610181414169,304221,5298,163464323.00,180332,59.28,34.00,30.00
30-March-2009,550.00,565.00,518.00,522.75,534.885505257972454168,245627,7069,131382322.00,57000,23.21,47.00,-27.25
27-March-2009,550.25,585.00,540.00,575.20,559.154899950113630064,360820,10323,201754271.00,49290,13.66,45.00,24.95
26-March-2009,511.35,575.90,511.35,557.15,549.413759915348997771,533012,13853,292844127.00,128482,24.10,64.55,45.80
25-March-2009,501.35,529.80,501.35,525.90,524.529532470843932320,164717,5406,86398931.00,19896,12.08,28.45,24.55
24-March-2009,511.35,532.80,511.35,521.35,526.298117263168798881,231684,6948,121934853.00,39546,17.07,21.45,10.00
23-March-2009,508.00,528.00,503.00,519.80,522.016720207454425823,155022,5293,80924076.00,26289,16.96,25.00,11.80
20-March-2009,500.00,517.10,500.00,509.80,510.922602569616495944,165083,4477,84344636.00,16264,9.85,17.10,9.80
19-March-2009,507.00,517.95,501.50,514.80,513.713444636023381975,309127,6401,158802696.00,103971,33.63,16.45,7.80
18-March-2009,498.00,513.90,498.00,506.60,509.850637027113771786,286644,5795,146145626.00,104316,36.39,15.90,8.60
17-March-2009,511.10,516.80,493.15,497.40,501.714540227558002996,271667,7318,136299284.00,34760,12.80,23.65,-13.70
16-March-2009,507.00,522.50,502.10,519.80,511.522648318946413119,236905,7426,121182273.00,63551,26.83,20.40,12.80
13-March-2009,453.35,508.85,453.35,506.55,496.921237390424937659,273899,9944,136106230.00,64916,23.70,55.50,53.20
12-March-2009,450.25,484.70,450.25,475.30,475.296287480971294547,201669,5842,95852527.00,45324,22.47,34.45,25.05
9-March-2009,480.90,484.00,459.10,462.40,465.470814624759461193,152782,4477,71115562.00,22862,14.96,24.90,-18.50
6-March-2009,460.00,484.20,459.00,480.80,473.841361710441163900,327588,7159,155224744.00,90081,27.50,25.20,20.80
5-March-2009,464.90,470.70,456.40,463.00,464.735195863888369460,197867,5511,91955759.00,25146,12.71,14.30,-1.90
4-March-2009,450.00,464.90,446.00,461.05,456.389656133171983316,240471,5456,109748477.00,97012,40.34,18.90,11.05
3-March-2009,458.00,465.00,439.15,445.15,451.667138873562875590,201183,6107,90867750.00,55909,27.79,25.85,-12.85
2-March-2009,475.00,475.00,455.00,459.50,464.325793281906594690,183951,5255,85413194.00,55741,30.30,20.00,-15.50
27-February-2009,482.00,485.00,456.00,480.60,469.695075464894658218,271782,8613,127654667.00,40956,15.07,29.00,-1.40
26-February-2009,479.00,490.00,477.20,481.80,483.468551555355187737,155270,5479,75068162.00,23486,15.13,12.80,2.80
25-February-2009,475.00,482.70,470.10,479.80,476.993264417941542563,113279,4315,54033320.00,19233,16.98,12.60,4.80
24-February-2009,469.95,475.50,460.00,466.50,468.182067831012821958,150757,5250,70581724.00,18857,12.51,15.50,-3.45
20-February-2009,486.00,487.00,464.00,473.95,472.158478362339134493,299940,7900,141619214.00,96662,32.23,23.00,-12.05
19-February-2009,484.00,492.50,480.00,489.75,486.555568122498694971,114940,3992,55924697.00,14481,12.60,12.50,5.75
18-February-2009,477.00,491.70,477.00,480.55,484.652975172871322497,156764,4252,75976139.00,57579,36.73,14.70,3.55
17-February-2009,498.00,499.90,480.50,485.90,486.263406844525205803,181605,5535,88307866.00,43881,24.16,19.40,-12.10
16-February-2009,516.00,517.00,498.15,500.85,504.895750886092682402,121037,4188,61111067.00,22596,18.67,18.85,-15.15
13-February-2009,512.00,520.00,508.10,510.90,512.228856672914355659,104572,3297,53564796.00,15889,15.19,11.90,-1.10
12-February-2009,518.00,518.00,503.90,509.20,509.674543524266861654,142231,4317,72491520.00,34196,24.04,14.10,-8.80
11-February-2009,518.00,522.60,511.55,514.05,514.814916001797954826,284768,5500,146602814.00,122039,42.86,11.05,-3.95
